Year,Round,College,Branch,Category,CutoffRank
2024,Mock,M.S. Ramaiah University of Applied Sciences Bangalore,B Tech in EC,3BG,17511
2024,Mock,M.S. Ramaiah University of Applied Sciences Bangalore,B Tech in EC,3BR,23554
2024,Mock,M.S. Ramaiah University of Applied Sciences Bangalore,B Tech in EC,GM,15001
2024,Mock,M.S. Ramaiah University of Applied Sciences Bangalore,B Tech in EC,GMK,36675
2024,Mock,M.S. Ramaiah University of Applied Sciences Bangalore,B Tech in EC,GMR,15954
2024,Mock,M.S. Ramaiah University of Applied Sciences Bangalore,B Tech in EC,SCG,72114
2024,Mock,M.S. Ramaiah University of Applied Sciences Bangalore,B Tech in EC,SCR,85766
2024,Mock,M.S. Ramaiah University of Applied Sciences Bangalore,B Tech in EC,STG,87542
2024,Mock,M.S. Ramaiah University of Applied Sciences Bangalore,B Tech in CE,2AG,106251
2024,Mock,M.S. Ramaiah University of Applied Sciences Bangalore,B Tech in CE,2BG,114786
2024,Mock,M.S. Ramaiah University of Applied Sciences Bangalore,B Tech in CE,3BG,99432
2024,Mock,M.S. Ramaiah University of Applied Sciences Bangalore,B Tech in CE,GM,63247
2024,Mock,M.S. Ramaiah University of Applied Sciences Bangalore,B Tech in CE,GMR,77541
2024,Mock,M.S. Ramaiah University of Applied Sciences Bangalore,B Tech in CE,SCG,109572
2024,Mock,M.S. Ramaiah University of Applied Sciences Bangalore,B Tech in CS,1G,20534
2024,Mock,M.S. Ramaiah University of Applied Sciences Bangalore,B Tech in CS,2AG,18568
2024,Mock,M.S. Ramaiah University of Applied Sciences Bangalore,B Tech in CS,2AK,19937
2024,Mock,M.S. Ramaiah University of Applied Sciences Bangalore,B Tech in CS,2AR,24102
2024,Mock,M.S. Ramaiah University of Applied Sciences Bangalore,B Tech in CS,2BG,25183
2024,Mock,M.S. Ramaiah University of Applied Sciences Bangalore,B Tech in CS,3AG,14012
2024,Mock,M.S. Ramaiah University of Applied Sciences Bangalore,B Tech in CS,3AR,17648
2024,Mock,M.S. Ramaiah University of Applied Sciences Bangalore,B Tech in CS,3BG,15108
2024,Mock,M.S. Ramaiah University of Applied Sciences Bangalore,B Tech in CS,3BR,18384
2024,Mock,M.S. Ramaiah University of Applied Sciences Bangalore,B Tech in CS,GM,12913
2024,Mock,M.S. Ramaiah University of Applied Sciences Bangalore,B Tech in CS,GMK,19547
2024,Mock,M.S. Ramaiah University of Applied Sciences Bangalore,B Tech in CS,GMR,17186
2024,Mock,M.S. Ramaiah University of Applied Sciences Bangalore,B Tech in CS,SCG,65758
2024,Mock,M.S. Ramaiah University of Applied Sciences Bangalore,B Tech in CS,SCK,80700
2024,Mock,M.S. Ramaiah University of Applied Sciences Bangalore,B Tech in CS,SCR,85652
2024,Mock,M.S. Ramaiah University of Applied Sciences Bangalore,B Tech in CS,STG,68320
2024,Mock,M.S. Ramaiah University of Applied Sciences Bangalore,B Tech in CS,STR,77275
2024,Mock,M.S. Ramaiah University of Applied Sciences Bangalore,B Tech in IS,1G,22708
2024,Mock,M.S. Ramaiah University of Applied Sciences Bangalore,B Tech in IS,2AG,22064
2024,Mock,M.S. Ramaiah University of Applied Sciences Bangalore,B Tech in IS,2AR,27154
2024,Mock,M.S. Ramaiah University of Applied Sciences Bangalore,B Tech in IS,2BG,28005
2024,Mock,M.S. Ramaiah University of Applied Sciences Bangalore,B Tech in IS,3AG,16964
2024,Mock,M.S. Ramaiah University of Applied Sciences Bangalore,B Tech in IS,3BG,16573
2024,Mock,M.S. Ramaiah University of Applied Sciences Bangalore,B Tech in IS,GM,16196
2024,Mock,M.S. Ramaiah University of Applied Sciences Bangalore,B Tech in IS,GMK,24894
2024,Mock,M.S. Ramaiah University of Applied Sciences Bangalore,B Tech in IS,GMR,22134
2024,Mock,M.S. Ramaiah University of Applied Sciences Bangalore,B Tech in IS,SCG,74336
2024,Mock,M.S. Ramaiah University of Applied Sciences Bangalore,B Tech in IS,SCR,99982
2024,Mock,M.S. Ramaiah University of Applied Sciences Bangalore,B Tech in IS,STG,89227
2024,Mock,M.S. Ramaiah University of Applied Sciences Bangalore,B Tech in IS,STR,99899
2024,Mock,M.S. Ramaiah University of Applied Sciences Bangalore,B Tech in MC,2AG,16779
2024,Mock,M.S. Ramaiah University of Applied Sciences Bangalore,B Tech in MC,3BG,22240
2024,Mock,M.S. Ramaiah University of Applied Sciences Bangalore,B Tech in MC,GM,13698
2024,Mock,M.S. Ramaiah University of Applied Sciences Bangalore,B Tech in MC,GMR,39496
2024,Mock,M.S. Ramaiah University of Applied Sciences Bangalore,B Tech in MC,SCG,52029
2024,Mock,M.S. Ramaiah University of Applied Sciences Bangalore,B Tech in MC,STG,143935
2024,Mock,M.S. Ramaiah University of Applied Sciences Bangalore,B Tech in RO,2AG,31278
2024,Mock,M.S. Ramaiah University of Applied Sciences Bangalore,B Tech in RO,GM,21715
2024,Mock,M.S. Ramaiah University of Applied Sciences Bangalore,B Tech in RO,GMK,38197
2024,Mock,M.S. Ramaiah University of Applied Sciences Bangalore,B Tech in RO,GMR,33155
2024,Mock,M.S. Ramaiah University of Applied Sciences Bangalore,B Tech in RO,SCG,57037
2024,Mock,M.S. Ramaiah University of Applied Sciences Bangalore,B Tech in RO,STG,77179
2024,Mock,"Presidency University Yelahanka, Bangalore",B Tech in CI,1K,128379
2024,Mock,"Presidency University Yelahanka, Bangalore",B Tech in CI,2AG,69544
2024,Mock,"Presidency University Yelahanka, Bangalore",B Tech in CI,2AR,74058
2024,Mock,"Presidency University Yelahanka, Bangalore",B Tech in CI,3AR,63163
2024,Mock,"Presidency University Yelahanka, Bangalore",B Tech in CI,3BG,58706
2024,Mock,"Presidency University Yelahanka, Bangalore",B Tech in CI,GM,49248
2024,Mock,"Presidency University Yelahanka, Bangalore",B Tech in CI,GMR,62558
2024,Mock,"Presidency University Yelahanka, Bangalore",B Tech in CI,SCG,117082
2024,Mock,"Presidency University Yelahanka, Bangalore",B Tech in CI,STG,106047
2024,Mock,"Presidency University Yelahanka, Bangalore",B Tech in DO,1G,79380
2024,Mock,"Presidency University Yelahanka, Bangalore",B Tech in DO,2AG,74113
2024,Mock,"Presidency University Yelahanka, Bangalore",B Tech in DO,2AR,94598
2024,Mock,"Presidency University Yelahanka, Bangalore",B Tech in DO,2BG,70479
2024,Mock,"Presidency University Yelahanka, Bangalore",B Tech in DO,3AG,65193
2024,Mock,"Presidency University Yelahanka, Bangalore",B Tech in DO,3BG,63689
2024,Mock,"Presidency University Yelahanka, Bangalore",B Tech in DO,GM,60300
2024,Mock,"Presidency University Yelahanka, Bangalore",B Tech in DO,GMK,79401
2024,Mock,"Presidency University Yelahanka, Bangalore",B Tech in DO,GMR,71919
2024,Mock,"Presidency University Yelahanka, Bangalore",B Tech in DO,SCG,166283
2024,Mock,"Presidency University Yelahanka, Bangalore",B Tech in DO,STG,177867
2024,Mock,"Dayananda Sagar University Hosur Road, Bangalore",B Tech in CG,2AG,29651
2024,Mock,"Dayananda Sagar University Hosur Road, Bangalore",B Tech in CG,2BG,48206
2024,Mock,"Dayananda Sagar University Hosur Road, Bangalore",B Tech in CG,2BR,78213
2024,Mock,"Dayananda Sagar University Hosur Road, Bangalore",B Tech in CG,3AG,28324
2024,Mock,"Dayananda Sagar University Hosur Road, Bangalore",B Tech in CG,3AK,67994
2024,Mock,"Dayananda Sagar University Hosur Road, Bangalore",B Tech in CG,3AR,31777
2024,Mock,"Dayananda Sagar University Hosur Road, Bangalore",B Tech in CG,3BG,27690
2024,Mock,"Dayananda Sagar University Hosur Road, Bangalore",B Tech in CG,GM,26441
2024,Mock,"Dayananda Sagar University Hosur Road, Bangalore",B Tech in CG,GMR,31574
2024,Mock,"Dayananda Sagar University Hosur Road, Bangalore",B Tech in CG,SCG,102362
2024,Mock,"Dayananda Sagar University Hosur Road, Bangalore",B Tech in CG,STG,133756
2024,Mock,"Dayananda Sagar University Hosur Road, Bangalore",B TECH IN,1G,33713
2024,Mock,"Dayananda Sagar University Hosur Road, Bangalore",B TECH IN,2AG,35652
2024,Mock,"Dayananda Sagar University Hosur Road, Bangalore",B TECH IN,3AG,31592
2024,Mock,"Dayananda Sagar University Hosur Road, Bangalore",B TECH IN,3AR,42761
2024,Mock,"Dayananda Sagar University Hosur Road, Bangalore",B TECH IN,3BG,31535
2024,Mock,"Dayananda Sagar University Hosur Road, Bangalore",B TECH IN,GM,30873
2024,Mock,"Dayananda Sagar University Hosur Road, Bangalore",B TECH IN,GMK,63376
2024,Mock,"Dayananda Sagar University Hosur Road, Bangalore",B TECH IN,GMR,37344
2024,Mock,"Dayananda Sagar University Hosur Road, Bangalore",B TECH IN,SCG,116875
2024,Mock,"Dayananda Sagar University Hosur Road, Bangalore",B TECH IN,STG,155567
2024,Mock,KLE Technological University(Formerly BVBCET) Dharward Dist,CS(Artificial,1G,17063
2024,Mock,KLE Technological University(Formerly BVBCET) Dharward Dist,CS(Artificial,1R,25271
2024,Mock,KLE Technological University(Formerly BVBCET) Dharward Dist,CS(Artificial,2AG,7498
2024,Mock,KLE Technological University(Formerly BVBCET) Dharward Dist,CS(Artificial,2AK,10955
2024,Mock,KLE Technological University(Formerly BVBCET) Dharward Dist,CS(Artificial,2AR,10579
2024,Mock,KLE Technological University(Formerly BVBCET) Dharward Dist,CS(Artificial,2BG,9343
2024,Mock,KLE Technological University(Formerly BVBCET) Dharward Dist,CS(Artificial,3AG,10174
2024,Mock,KLE Technological University(Formerly BVBCET) Dharward Dist,CS(Artificial,3BG,7124
2024,Mock,KLE Technological University(Formerly BVBCET) Dharward Dist,CS(Artificial,GM,5840
2024,Mock,KLE Technological University(Formerly BVBCET) Dharward Dist,CS(Artificial,GMK,6143
2024,Mock,KLE Technological University(Formerly BVBCET) Dharward Dist,CS(Artificial,GMR,9833
2024,Mock,KLE Technological University(Formerly BVBCET) Dharward Dist,CS(Artificial,SCG,36003
2024,Mock,KLE Technological University(Formerly BVBCET) Dharward Dist,CS(Artificial,SCK,40444
2024,Mock,KLE Technological University(Formerly BVBCET) Dharward Dist,CS(Artificial,SCR,47351
2024,Mock,KLE Technological University(Formerly BVBCET) Dharward Dist,CS(Artificial,STG,59209
2024,Mock,KLE Technological University(Formerly BVBCET) Dharward Dist,Electrical,1G,33903
2024,Mock,KLE Technological University(Formerly BVBCET) Dharward Dist,Electrical,2AG,27949
2024,Mock,KLE Technological University(Formerly BVBCET) Dharward Dist,Electrical,2AR,31197
2024,Mock,KLE Technological University(Formerly BVBCET) Dharward Dist,Electrical,2BG,38345
2024,Mock,KLE Technological University(Formerly BVBCET) Dharward Dist,Electrical,3AG,34573
2024,Mock,KLE Technological University(Formerly BVBCET) Dharward Dist,Electrical,3BG,24164
2024,Mock,KLE Technological University(Formerly BVBCET) Dharward Dist,Electrical,3BK,29760
2024,Mock,KLE Technological University(Formerly BVBCET) Dharward Dist,Electrical,GM,24031
2024,Mock,KLE Technological University(Formerly BVBCET) Dharward Dist,Electrical,GMK,29582
2024,Mock,KLE Technological University(Formerly BVBCET) Dharward Dist,Electrical,GMR,31193
2024,Mock,KLE Technological University(Formerly BVBCET) Dharward Dist,Electrical,SCG,65542
2024,Mock,KLE Technological University(Formerly BVBCET) Dharward Dist,Electrical,SCR,91375
2024,Mock,KLE Technological University(Formerly BVBCET) Dharward Dist,Electrical,STG,72142
2024,Mock,KLE Technological University(Formerly BVBCET) Dharward Dist,Electrical,STR,99974
2024,Mock,KLE Technological University(Formerly BVBCET) Dharward Dist,EC Engg(VLSI,2AG,18263
2024,Mock,KLE Technological University(Formerly BVBCET) Dharward Dist,EC Engg(VLSI,2AR,37466
2024,Mock,KLE Technological University(Formerly BVBCET) Dharward Dist,EC Engg(VLSI,2BG,28443
2024,Mock,KLE Technological University(Formerly BVBCET) Dharward Dist,EC Engg(VLSI,2BR,60967
2024,Mock,KLE Technological University(Formerly BVBCET) Dharward Dist,EC Engg(VLSI,3AG,23581
2024,Mock,KLE Technological University(Formerly BVBCET) Dharward Dist,EC Engg(VLSI,3BG,17320
2024,Mock,KLE Technological University(Formerly BVBCET) Dharward Dist,EC Engg(VLSI,GM,17046
2024,Mock,KLE Technological University(Formerly BVBCET) Dharward Dist,EC Engg(VLSI,GMK,33924
2024,Mock,KLE Technological University(Formerly BVBCET) Dharward Dist,EC Engg(VLSI,GMR,33055
2024,Mock,KLE Technological University(Formerly BVBCET) Dharward Dist,EC Engg(VLSI,SCG,102795
2024,Mock,KLE Technological University(Formerly BVBCET) Dharward Dist,EC Engg(VLSI,STG,87776
2024,Mock,Mysore College of Engineering and Management Mysore,Info.Science,2AG,90076
2024,Mock,Mysore College of Engineering and Management Mysore,Info.Science,2AR,103517
2024,Mock,Mysore College of Engineering and Management Mysore,Info.Science,3BG,79880
2024,Mock,Mysore College of Engineering and Management Mysore,Info.Science,GM,77877
2024,Mock,Mysore College of Engineering and Management Mysore,Info.Science,GMR,78469
2024,Mock,Mysore College of Engineering and Management Mysore,Info.Science,SCG,164466
2024,Mock,Mysore College of Engineering and Management Mysore,Info.Science,STG,149347
2024,Mock,"Gandhi Institute of Technology and MNGT.,Gitam off Campus BANGALORE RURAL DIST",Comp. Sc. and Bus,2AG,77302
2024,Mock,"Gandhi Institute of Technology and MNGT.,Gitam off Campus BANGALORE RURAL DIST",Comp. Sc. and Bus,GM,61871
2024,Mock,"Gandhi Institute of Technology and MNGT.,Gitam off Campus BANGALORE RURAL DIST",Comp. Sc. and Bus,GMK,96381
2024,Mock,"Gandhi Institute of Technology and MNGT.,Gitam off Campus BANGALORE RURAL DIST",Comp. Sc. and Bus,GMR,90114
2024,Mock,"Gandhi Institute of Technology and MNGT.,Gitam off Campus BANGALORE RURAL DIST",Comp. Sc. and Bus,SCG,133840
2024,Mock,"Gandhi Institute of Technology and MNGT.,Gitam off Campus BANGALORE RURAL DIST",Comp. Sc. and Bus,STG,204381
2024,Mock,"Gandhi Institute of Technology and MNGT.,Gitam off Campus BANGALORE RURAL DIST",Comp. Sc. Engg-,1G,81840
2024,Mock,"Gandhi Institute of Technology and MNGT.,Gitam off Campus BANGALORE RURAL DIST",Comp. Sc. Engg-,1K,117540
2024,Mock,"Gandhi Institute of Technology and MNGT.,Gitam off Campus BANGALORE RURAL DIST",Comp. Sc. Engg-,2AG,75953
2024,Mock,"Gandhi Institute of Technology and MNGT.,Gitam off Campus BANGALORE RURAL DIST",Comp. Sc. Engg-,2AR,92401
2024,Mock,"Gandhi Institute of Technology and MNGT.,Gitam off Campus BANGALORE RURAL DIST",Comp. Sc. Engg-,2BG,84147
2024,Mock,"Gandhi Institute of Technology and MNGT.,Gitam off Campus BANGALORE RURAL DIST",Comp. Sc. Engg-,3AG,63482
2024,Mock,"Gandhi Institute of Technology and MNGT.,Gitam off Campus BANGALORE RURAL DIST",Comp. Sc. Engg-,3BG,65148
2024,Mock,"Gandhi Institute of Technology and MNGT.,Gitam off Campus BANGALORE RURAL DIST",Comp. Sc. Engg-,GM,60569
2024,Mock,"Gandhi Institute of Technology and MNGT.,Gitam off Campus BANGALORE RURAL DIST",Comp. Sc. Engg-,GMR,74187
2024,Mock,"Gandhi Institute of Technology and MNGT.,Gitam off Campus BANGALORE RURAL DIST",Comp. Sc. Engg-,SCG,165692
2024,Mock,"Gandhi Institute of Technology and MNGT.,Gitam off Campus BANGALORE RURAL DIST",Comp. Sc. Engg-,STG,118736
2024,Mock,"Gandhi Institute of Technology and MNGT.,Gitam off Campus BANGALORE RURAL DIST",Electrical and,1R,82511
2024,Mock,"Gandhi Institute of Technology and MNGT.,Gitam off Campus BANGALORE RURAL DIST",Electrical and,2AG,92937
2024,Mock,"Gandhi Institute of Technology and MNGT.,Gitam off Campus BANGALORE RURAL DIST",Electrical and,3BG,82224
2024,Mock,"Gandhi Institute of Technology and MNGT.,Gitam off Campus BANGALORE RURAL DIST",Electrical and,GM,80867
2024,Mock,"Gandhi Institute of Technology and MNGT.,Gitam off Campus BANGALORE RURAL DIST",Electrical and,SCG,207373
2024,Mock,"Gandhi Institute of Technology and MNGT.,Gitam off Campus BANGALORE RURAL DIST",Electrical and,STG,172523
2024,Mock,"Gandhi Institute of Technology and MNGT.,Gitam off Campus BANGALORE RURAL DIST",Electrical and,STR,236263
2024,Mock,"Gandhi Institute of Technology and MNGT.,Gitam off Campus BANGALORE RURAL DIST",EC Engg(VLSI,2AG,108887
2024,Mock,"Gandhi Institute of Technology and MNGT.,Gitam off Campus BANGALORE RURAL DIST",EC Engg(VLSI,2BR,126470
2024,Mock,"Gandhi Institute of Technology and MNGT.,Gitam off Campus BANGALORE RURAL DIST",EC Engg(VLSI,3BG,127846
2024,Mock,"Gandhi Institute of Technology and MNGT.,Gitam off Campus BANGALORE RURAL DIST",EC Engg(VLSI,GM,102638
2024,Mock,"Gandhi Institute of Technology and MNGT.,Gitam off Campus BANGALORE RURAL DIST",EC Engg(VLSI,SCG,229972
2024,Mock,"CMR University CHAGALATTI, BANGALORE",B Tech in CG,1R,83019
2024,Mock,"CMR University CHAGALATTI, BANGALORE",B Tech in CG,2AG,58623
2024,Mock,"CMR University CHAGALATTI, BANGALORE",B Tech in CG,2BG,64036
2024,Mock,"CMR University CHAGALATTI, BANGALORE",B Tech in CG,3AG,46720
2024,Mock,"CMR University CHAGALATTI, BANGALORE",B Tech in CG,3BG,47317
2024,Mock,"CMR University CHAGALATTI, BANGALORE",B Tech in CG,GM,45951
2024,Mock,"CMR University CHAGALATTI, BANGALORE",B Tech in CG,GMK,75919
2024,Mock,"CMR University CHAGALATTI, BANGALORE",B Tech in CG,GMR,69111
2024,Mock,"CMR University CHAGALATTI, BANGALORE",B Tech in CG,SCG,155263
2024,Mock,"CMR University CHAGALATTI, BANGALORE",B Tech in CG,STG,159181
2024,Mock,"Maharaja Institute of Technology THANDAVAPURA, MYSORE",Electronics,1G,59277
2024,Mock,"Maharaja Institute of Technology THANDAVAPURA, MYSORE",Electronics,2AG,61891
2024,Mock,"Maharaja Institute of Technology THANDAVAPURA, MYSORE",Electronics,2AR,62027
2024,Mock,"Maharaja Institute of Technology THANDAVAPURA, MYSORE",Electronics,2BG,67525
2024,Mock,"Maharaja Institute of Technology THANDAVAPURA, MYSORE",Electronics,2BK,116278
2024,Mock,"Maharaja Institute of Technology THANDAVAPURA, MYSORE",Electronics,3AG,56701
2024,Mock,"Maharaja Institute of Technology THANDAVAPURA, MYSORE",Electronics,3AR,57987
2024,Mock,"Maharaja Institute of Technology THANDAVAPURA, MYSORE",Electronics,3BG,58724
2024,Mock,"Maharaja Institute of Technology THANDAVAPURA, MYSORE",Electronics,GM,53101
2024,Mock,"Maharaja Institute of Technology THANDAVAPURA, MYSORE",Electronics,GMR,57860
2024,Mock,"Maharaja Institute of Technology THANDAVAPURA, MYSORE",Electronics,SCG,117310
2024,Mock,"Maharaja Institute of Technology THANDAVAPURA, MYSORE",Electronics,STG,103366
2024,Mock,"Government Engineering College Talakal,Koppal",Computers,2AG,71319
2024,Mock,"Government Engineering College Talakal,Koppal",Computers,2BG,83563
2024,Mock,"Government Engineering College Talakal,Koppal",Computers,3AG,69468
